Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.013157359324395657,0.012902388349175453,0.07271601259708405,0.11358868055037638,0.6960943937301636
80458.xlsx,0.013321928679943085,0.01205766573548317,0.07839173823595047,0.10980740291748625,0.780282199382782
26323 (1).xlsx,0.014660771004855633,0.004235565662384033,0.05939334258437157,0.0650812235778034,-0.4567141532897949
43823 (1).xlsx,0.014205154962837696,0.01431607361882925,0.05404810234904289,0.11964979573250115,0.1360986828804016
43976.xlsx,0.014049097895622253,0.013320038095116615,0.06923609972000122,0.11541246940914407,0.7643303871154785
42945.xlsx,0.010882354341447353,0.00792158953845501,0.06161274388432503,0.08900331195216844,0.8005355000495911
80543.xlsx,0.015661723911762238,0.013670616783201694,0.07926696538925171,0.11692141285154613,0.7743797302246094
86229.xlsx,0.023814212530851364,0.020702533423900604,0.10166293382644653,0.14388374968668494,0.7968382835388184
42148.xlsx,0.01349178608506918,0.01329738087952137,0.07982811331748962,0.11531427006022009,0.668822169303894
72122.xlsx,0.01248681265860796,0.012842785567045212,0.08061504364013672,0.11332601452025573,0.7115123271942139
80459.xlsx,0.01153427455574274,0.013945233076810837,0.07048013061285019,0.11808993639091706,0.6846308708190918
85295.xlsx,0.008078154176473618,0.009731031954288483,0.05624096468091011,0.09864599309798895,0.5023835897445679
80134.xlsx,0.014636524952948093,0.014357505366206169,0.08765365928411484,0.11982280820530859,0.7390720844268799
87587.xlsx,0.003930849023163319,0.00600843969732523,0.06464190781116486,0.07751412579217565,0.8432998061180115
37402.xlsx,0.013346901163458824,0.012670175172388554,0.06939489394426346,0.11256187264073281,0.8096959590911865
88842.xlsx,0.012627831660211086,0.009955009445548058,0.07978829741477966,0.09977479363821334,0.8655958771705627
87581.xlsx,0.004301867913454771,0.0049945213831961155,0.05107172578573227,0.07067192782991076,0.8650025129318237
43989.xlsx,0.021124549210071564,0.019067659974098206,0.09214656800031662,0.13808569793464567,0.8136996030807495
40574.xlsx,0.010006478987634182,0.011122534051537514,0.07753545790910721,0.10546342518398269,0.6820529699325562
43821.xlsx,0.0122093940153718,0.013485757634043694,0.07781001925468445,0.11612819482814539,0.5355778336524963
42149.xlsx,0.0141476821154356,0.014633028768002987,0.07686466723680496,0.12096705654021257,0.7659229040145874
38764.xlsx,0.009163850918412209,0.007343537174165249,0.060963261872529984,0.08569444074247319,0.6107158660888672
26323.xlsx,0.014660771004855633,0.004235565662384033,0.05939334258437157,0.0650812235778034,-0.4567141532897949
40575.xlsx,0.010494810529053211,0.009269802831113338,0.06987933814525604,0.09627981528395937,0.7469940185546875
72022.xlsx,0.024837708100676537,0.02146310918033123,0.09762243181467056,0.14650293232673273,0.798590362071991
43823.xlsx,0.014205154962837696,0.01431607361882925,0.05404810234904289,0.11964979573250115,0.1360986828804016
26898.xlsx,0.013467599637806416,0.011201010085642338,0.07415731996297836,0.10583482454108542,0.7831290364265442
87588.xlsx,0.0042569078505039215,0.00468961289152503,0.05253137648105621,0.06848074832772369,0.9162781834602356
43382.xlsx,0.0114968940615654,0.012492816895246506,0.07080880552530289,0.11177127043765095,0.7135626077651978
87579.xlsx,0.0025086025707423687,0.006389262154698372,0.06516162306070328,0.07993286029348863,0.40900373458862305
42760.xlsx,0.012239065021276474,0.011833209544420242,0.07617158442735672,0.10878055683080613,0.7734588384628296
36284.xlsx,0.014970196411013603,0.015454674139618874,0.06828741729259491,0.12431682967168553,0.7091497182846069
