Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.02392023243010044,0.020717259496450424,0.0985131487250328,0.14393491409817988,0.5120213031768799
80458.xlsx,0.027974894270300865,0.023869173601269722,0.11800102889537811,0.1544965164696917,0.5650500059127808
26323 (1).xlsx,0.049365658313035965,0.002896639984101057,0.04509447515010834,0.053820442065269744,0.0037749409675598145
43823 (1).xlsx,0.020720094442367554,0.014867996796965599,0.055349770933389664,0.12193439546315715,0.10279297828674316
43976.xlsx,0.023924006149172783,0.019971976056694984,0.09687444567680359,0.14132224190372505,0.6466385722160339
42945.xlsx,0.026104925200343132,0.014218004420399666,0.09121333062648773,0.11923927381697552,0.6419926881790161
80543.xlsx,0.032040324062108994,0.02478722296655178,0.12041553854942322,0.15743958513204925,0.5909109711647034
86229.xlsx,0.048599183559417725,0.03912441432476044,0.15314804017543793,0.19779892397270626,0.6160573959350586
42148.xlsx,0.025358470156788826,0.02346096932888031,0.10885739326477051,0.1531697402520495,0.41569292545318604
72122.xlsx,0.023317987099289894,0.022139456123113632,0.11029478907585144,0.14879333359769056,0.5026810765266418
80459.xlsx,0.01568002998828888,0.023224100470542908,0.10262507200241089,0.15239455525228882,0.4747908115386963
85295.xlsx,0.01443492528051138,0.011639073491096497,0.07978227734565735,0.10788453777579295,0.40481191873550415
80134.xlsx,0.030060138553380966,0.027656584978103638,0.12759935855865479,0.1663026908324205,0.4973796010017395
87587.xlsx,0.010360081680119038,0.01791582629084587,0.11021606624126434,0.13385001416079817,0.5327550172805786
37402.xlsx,0.024170735850930214,0.019386157393455505,0.09658748656511307,0.13923418184287759,0.7088229656219482
88842.xlsx,0.0325823612511158,0.020615777000784874,0.1162383109331131,0.14358195221121933,0.7216631770133972
87581.xlsx,0.009784286841750145,0.010736756958067417,0.07534339278936386,0.10361832346678562,0.7097949981689453
43989.xlsx,0.040176793932914734,0.03106209635734558,0.13127654790878296,0.17624442220208156,0.6965080499649048
40574.xlsx,0.019682062789797783,0.01786390319466591,0.10558964312076569,0.13365591342946972,0.4893453121185303
43821.xlsx,0.01692732609808445,0.022539101541042328,0.10660149902105331,0.1501302818922363,0.2237989902496338
42149.xlsx,0.02474241517484188,0.025590073317289352,0.11284859478473663,0.15996897610877353,0.5906487107276917
38764.xlsx,0.02031243033707142,0.014011386781930923,0.08921590447425842,0.11836970381787278,0.2572501301765442
26323.xlsx,0.049365658313035965,0.002896639984101057,0.04509447515010834,0.053820442065269744,0.0037749409675598145
40575.xlsx,0.023350698873400688,0.015794022008776665,0.09933716803789139,0.12567426947779192,0.5689248442649841
72022.xlsx,0.04677995294332504,0.03738442063331604,0.14294970035552979,0.19335051236889972,0.6491848826408386
43823.xlsx,0.020720094442367554,0.014867996796965599,0.055349770933389664,0.12193439546315715,0.10279297828674316
26898.xlsx,0.027308594435453415,0.01974235661327839,0.10530834645032883,0.14050749664440823,0.6177537441253662
87588.xlsx,0.01319979690015316,0.01263414230197668,0.08270643651485443,0.11240170061870364,0.7744476199150085
43382.xlsx,0.018345652148127556,0.022563429549336433,0.09956042468547821,0.15021128302939307,0.4826619029045105
87579.xlsx,0.0053488221019506454,0.00485263392329216,0.05586060509085655,0.06966084928632553,0.5511393547058105
42760.xlsx,0.0233834907412529,0.019685054197907448,0.1049661785364151,0.14030343615858967,0.6231390237808228
36284.xlsx,0.022691145539283752,0.02205456793308258,0.09242283552885056,0.14850780428342,0.5849425792694092
