Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.01891009695827961,0.018964067101478577,0.09346868842840195,0.137710083514166,0.5533163547515869
80458.xlsx,0.022188950330018997,0.0207821074873209,0.10755971819162369,0.14416000654592417,0.6213033199310303
26323 (1).xlsx,0.02483324520289898,0.0030745179392397404,0.046563856303691864,0.05544833576618635,-0.05740165710449219
43823 (1).xlsx,0.014545004814863205,0.014851647429168224,0.06324594467878342,0.12186733536583223,0.10377955436706543
43976.xlsx,0.01937752403318882,0.01844918169081211,0.08959686756134033,0.13582776480091288,0.6735811233520508
42945.xlsx,0.015572860836982727,0.010463939979672432,0.07506509125232697,0.1022934014473682,0.736519455909729
80543.xlsx,0.024238254874944687,0.02119983173906803,0.10676141083240509,0.14560161997405122,0.6501173973083496
86229.xlsx,0.037217117846012115,0.03382740169763565,0.13783703744411469,0.1839222708038253,0.6680389642715454
42148.xlsx,0.02110072784125805,0.021681450307369232,0.10529884696006775,0.14724622340613436,0.4600127339363098
72122.xlsx,0.018776867538690567,0.020298665389418602,0.10513648390769958,0.14247338484579708,0.5440307855606079
80459.xlsx,0.012682225555181503,0.018425950780510902,0.0892571434378624,0.1357422218048272,0.5833001732826233
85295.xlsx,0.009465030394494534,0.009110178798437119,0.058742549270391464,0.0954472566312784,0.5341321229934692
80134.xlsx,0.023832641541957855,0.024662232026457787,0.11943632364273071,0.15704213455776062,0.5517978072166443
87587.xlsx,0.006442886311560869,0.012066628783941269,0.09097936004400253,0.10984820792321225,0.685302197933197
37402.xlsx,0.018542082980275154,0.017812900245189667,0.08989658206701279,0.13346497759783152,0.7324530482292175
88842.xlsx,0.020359216257929802,0.015934530645608902,0.10209982097148895,0.12623205078587965,0.7848653793334961
87581.xlsx,0.006271289195865393,0.009131630882620811,0.07026506215333939,0.09555956719565452,0.7531801462173462
43989.xlsx,0.03040340170264244,0.02779402583837509,0.11903739720582962,0.16671540372255675,0.7284387350082397
40574.xlsx,0.014633669517934322,0.01663075014948845,0.09963468462228775,0.1289602657778296,0.5245960354804993
43821.xlsx,0.015692662447690964,0.019549429416656494,0.09770570695400238,0.139819274124337,0.3267572522163391
42149.xlsx,0.019828207790851593,0.022179923951625824,0.10312888026237488,0.14892925821216535,0.6451991200447083
38764.xlsx,0.014013439416885376,0.01177140697836876,0.0812130942940712,0.10849611503813747,0.37599247694015503
26323.xlsx,0.02483324520289898,0.0030745179392397404,0.046563856303691864,0.05544833576618635,-0.05740165710449219
40575.xlsx,0.01524634100496769,0.013132389634847641,0.08835159242153168,0.11459663884620544,0.6415703296661377
72022.xlsx,0.03696977719664574,0.03249829635024071,0.12731297314167023,0.18027283863699686,0.6950362324714661
43823.xlsx,0.014545004814863205,0.014851647429168224,0.06324594467878342,0.12186733536583223,0.10377955436706543
26898.xlsx,0.020196733996272087,0.01678343676030636,0.09565725922584534,0.12955090412770712,0.6750435829162598
87588.xlsx,0.007595885545015335,0.009721193462610245,0.07402588427066803,0.09859611281693739,0.8264513611793518
43382.xlsx,0.015404505655169487,0.01923515647649765,0.09297516942024231,0.1386908665936501,0.5589730739593506
87579.xlsx,0.0034181317314505577,0.006026250775903463,0.06063603237271309,0.0776289300190558,0.4425817131996155
42760.xlsx,0.017824847251176834,0.017551787197589874,0.09846673160791397,0.13248315816582074,0.6639794111251831
36284.xlsx,0.019135305657982826,0.02076711133122444,0.08909770101308823,0.14410798496691446,0.609171986579895
