Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.015014936216175556,0.014490462839603424,0.07881369441747665,0.12037633837097482,0.6586885452270508
80458.xlsx,0.016243014484643936,0.014536782167851925,0.08759638667106628,0.12056857869217802,0.7351071834564209
26323 (1).xlsx,0.017993507906794548,0.004062247928231955,0.05726823955774307,0.06373576647559795,-0.3971059322357178
43823 (1).xlsx,0.014120287261903286,0.014176563359797001,0.0533040426671505,0.11906537431090955,0.1445174217224121
43976.xlsx,0.015817010775208473,0.014748625457286835,0.07581780105829239,0.12144391898027186,0.7390545606613159
42945.xlsx,0.012433730997145176,0.008595341816544533,0.06560269743204117,0.09271106631111807,0.7835705280303955
80543.xlsx,0.018411796540021896,0.015795353800058365,0.0877317264676094,0.12567956794983967,0.7393130660057068
86229.xlsx,0.02819926291704178,0.024322716519236565,0.11285092681646347,0.1559574189297725,0.7613120675086975
42148.xlsx,0.016065137460827827,0.01566726341843605,0.0880143940448761,0.12516893951151,0.6097990274429321
72122.xlsx,0.014590120874345303,0.01483789924532175,0.08792833238840103,0.12181091595305303,0.6666960716247559
80459.xlsx,0.011947369202971458,0.014813336543738842,0.07466887682676315,0.12171005112043476,0.6649988889694214
85295.xlsx,0.008508183993399143,0.011398270726203918,0.06313081830739975,0.10676268414668076,0.4171258807182312
80134.xlsx,0.017689049243927002,0.017176762223243713,0.09758227318525314,0.1310601473493896,0.6878359317779541
87587.xlsx,0.004851136356592178,0.0073738107457757,0.07099704444408417,0.08587089580163759,0.8076909184455872
37402.xlsx,0.015015512704849243,0.014020783826708794,0.07567427307367325,0.11840939078767694,0.7894100546836853
88842.xlsx,0.015222524292767048,0.011725359596312046,0.08723758906126022,0.10828369958729728,0.8416941165924072
87581.xlsx,0.005016077775508165,0.005964638199657202,0.05584532022476196,0.0772310701703479,0.8387811183929443
43989.xlsx,0.024072954431176186,0.021372992545366287,0.1002744510769844,0.14619504966094538,0.791175365447998
40574.xlsx,0.011576366610825062,0.012628117576241493,0.08412622660398483,0.11237489744707888,0.6390146613121033
43821.xlsx,0.013499290682375431,0.015069179236888885,0.08354532718658447,0.12275658530966428,0.48104798793792725
42149.xlsx,0.015993632376194,0.016476381570100784,0.0842750072479248,0.12836035825012637,0.7364357709884644
38764.xlsx,0.01076042652130127,0.008399797603487968,0.06633469462394714,0.0916504097289694,0.5547229647636414
26323.xlsx,0.017993507906794548,0.004062247928231955,0.05726823955774307,0.06373576647559795,-0.3971059322357178
40575.xlsx,0.012094982899725437,0.010323136113584042,0.07533711940050125,0.101602835165088,0.7182447910308838
72022.xlsx,0.028831619769334793,0.024664534255862236,0.10746825486421585,0.15704946436031622,0.7685482501983643
43823.xlsx,0.014120287261903286,0.014176563359797001,0.0533040426671505,0.11906537431090955,0.1445174217224121
26898.xlsx,0.0157199427485466,0.012906346470117569,0.08137829601764679,0.11360610225739447,0.7501107454299927
87588.xlsx,0.005333381239324808,0.005888671148568392,0.05835172161459923,0.07673767750309096,0.8948718309402466
43382.xlsx,0.01286042295396328,0.014019740745425224,0.07646789401769638,0.11840498615102839,0.6785529851913452
87579.xlsx,0.0029206136241555214,0.007802552543580532,0.07214199751615524,0.0883320584135824,0.2782766819000244
42760.xlsx,0.014152105897665024,0.01346477773040533,0.08319629728794098,0.11603782887664406,0.7422232627868652
36284.xlsx,0.01626918837428093,0.01663554459810257,0.07389724254608154,0.12897885329813788,0.6869262456893921
