Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.011379793286323547,0.011973227374255657,0.06877656280994415,0.10942224350768749,0.7179800271987915
80458.xlsx,0.010783913545310497,0.01009134016931057,0.07027844339609146,0.10045566270405352,0.8161131143569946
26323 (1).xlsx,0.010841584764420986,0.0037895541172474623,0.05600709095597267,0.06155935442520058,-0.30331993103027344
43823 (1).xlsx,0.014343107119202614,0.014548967592418194,0.056146226823329926,0.12061910127512224,0.12204474210739136
43976.xlsx,0.01243641134351492,0.012383486144244671,0.06384660303592682,0.1112811131515347,0.7809006571769714
42945.xlsx,0.008996796794235706,0.006773474160581827,0.05293228477239609,0.08230111882946566,0.8294448852539062
80543.xlsx,0.013192843645811081,0.012034340761601925,0.07150290161371231,0.10970114293662543,0.8013849258422852
86229.xlsx,0.020003817975521088,0.018083393573760986,0.09221652895212173,0.13447450901104263,0.8225408792495728
42148.xlsx,0.011144844815135002,0.011782485991716385,0.07406304031610489,0.10854716021949347,0.7065513134002686
72122.xlsx,0.010522319935262203,0.011604364030063152,0.07586611062288284,0.10772355373855409,0.7393310070037842
80459.xlsx,0.01092575304210186,0.013495638966560364,0.06776215881109238,0.11617073197049403,0.6947983503341675
85295.xlsx,0.007646709680557251,0.007861598394811153,0.055696744471788406,0.08866565510281393,0.5979809165000916
80134.xlsx,0.011947188526391983,0.012151086702942848,0.07888957113027573,0.11023196769967797,0.7791706919670105
87587.xlsx,0.0028444279450923204,0.005318144336342812,0.0617300383746624,0.07292560823430143,0.8613027334213257
37402.xlsx,0.011823521926999092,0.01157077681273222,0.06258717179298401,0.1075675453505016,0.826208770275116
88842.xlsx,0.00991460308432579,0.008605750277638435,0.073853500187397,0.09276718319340323,0.883812427520752
87581.xlsx,0.003476156387478113,0.004380339290946722,0.0482308566570282,0.06618413171559118,0.8816033601760864
43989.xlsx,0.0185579601675272,0.017390798777341843,0.08461564034223557,0.13187417782622132,0.8300833702087402
40574.xlsx,0.008388304151594639,0.009793863631784916,0.07123786956071854,0.09896395117306563,0.7200341820716858
43821.xlsx,0.011073851957917213,0.012630815617740154,0.07448821514844894,0.112386901450926,0.5650203227996826
42149.xlsx,0.01255740225315094,0.013361670076847076,0.07067948579788208,0.11559269041270333,0.786260187625885
38764.xlsx,0.007406729739159346,0.006155886687338352,0.05330493301153183,0.07845945887742505,0.6736737489700317
26323.xlsx,0.010841584764420986,0.0037895541172474623,0.05600709095597267,0.06155935442520058,-0.30331993103027344
40575.xlsx,0.008679572492837906,0.007998598739504814,0.06206941604614258,0.08943488547264325,0.7816897630691528
72022.xlsx,0.021419255062937737,0.019091395661234856,0.08980882912874222,0.1381716166990705,0.8208464980125427
43823.xlsx,0.014343107119202614,0.014548967592418194,0.056146226823329926,0.12061910127512224,0.12204474210739136
26898.xlsx,0.011240247637033463,0.009668504819273949,0.06631573289632797,0.09832855546215427,0.8128010034561157
87588.xlsx,0.003206079127267003,0.003934846725314856,0.04851042106747627,0.06272835662852053,0.9297527074813843
43382.xlsx,0.010181667283177376,0.011799407191574574,0.06829826533794403,0.10862507625578255,0.7294611930847168
87579.xlsx,0.0020528307650238276,0.003616527421399951,0.046684250235557556,0.06013757079729735,0.6654771566390991
42760.xlsx,0.010315279476344585,0.01034158281981945,0.0686761811375618,0.10169357314904148,0.8020153045654297
36284.xlsx,0.013848247937858105,0.01460842415690422,0.06297165900468826,0.12086531411825405,0.7250757813453674
