Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.017040958628058434,0.016288544982671738,0.08507560938596725,0.12762658415342681,0.6163361668586731
80458.xlsx,0.019253801554441452,0.017210835590958595,0.09666618704795837,0.13119007428520876,0.6863799095153809
26323 (1).xlsx,0.021511150524020195,0.003467832924798131,0.05123632773756981,0.05888830889742149,-0.1926722526550293
43823 (1).xlsx,0.014196816831827164,0.014279552735388279,0.05549551546573639,0.11949708253923307,0.1383025050163269
43976.xlsx,0.01766558550298214,0.016332091763615608,0.08207374811172485,0.1277970725940763,0.7110385298728943
42945.xlsx,0.014103368856012821,0.009404934011399746,0.06985127180814743,0.09697903903112129,0.7631850838661194
80543.xlsx,0.02136152796447277,0.018156232312321663,0.09647422283887863,0.13474506414827098,0.7003490328788757
86229.xlsx,0.03271999955177307,0.02844584360718727,0.12431582808494568,0.1686589564985722,0.7208502292633057
42148.xlsx,0.01869765669107437,0.018199194222688675,0.09574353694915771,0.134904389189858,0.5467400550842285
72122.xlsx,0.016773154959082603,0.017046621069312096,0.09528318047523499,0.13056270933659464,0.6170815229415894
80459.xlsx,0.012392164207994938,0.015781143680214882,0.07858389616012573,0.1256230220947374,0.643112063407898
85295.xlsx,0.008882036432623863,0.012744315899908543,0.06826316565275192,0.11289072548224917,0.3482930660247803
80134.xlsx,0.020798003301024437,0.020230386406183243,0.10692194849252701,0.14223356286820366,0.6323405504226685
87587.xlsx,0.005741537548601627,0.008864332921802998,0.07737656682729721,0.0941505864124223,0.7688180804252625
37402.xlsx,0.016784565523266792,0.015576246194541454,0.08180008083581924,0.1248048324166234,0.7660472393035889
88842.xlsx,0.017868150025606155,0.013562244363129139,0.09412605315446854,0.1164570494350992,0.816893994808197
87581.xlsx,0.005707095377147198,0.006986104417592287,0.060567907989025116,0.08358291941295355,0.81117182970047
43989.xlsx,0.02723728120326996,0.024065561592578888,0.10865412652492523,0.1551307886674302,0.7648676633834839
40574.xlsx,0.013188275508582592,0.014158932492136955,0.09008322656154633,0.11899131267507286,0.5952550172805786
43821.xlsx,0.014693829230964184,0.016683608293533325,0.08900634944438934,0.1291650428464812,0.42545032501220703
42149.xlsx,0.017933957278728485,0.018627740442752838,0.09185130894184113,0.13648348047567088,0.702021598815918
38764.xlsx,0.012433242984116077,0.00969466008245945,0.07236237823963165,0.09846146496198119,0.4860817790031433
26323.xlsx,0.021511150524020195,0.003467832924798131,0.05123632773756981,0.05888830889742149,-0.1926722526550293
40575.xlsx,0.013780948705971241,0.011461184360086918,0.08078569918870926,0.10705692112183554,0.6871833801269531
72022.xlsx,0.03291502222418785,0.0281190387904644,0.11676235496997833,0.16768732447762533,0.7361311912536621
43823.xlsx,0.014196816831827164,0.014279552735388279,0.05549551546573639,0.11949708253923307,0.1383025050163269
26898.xlsx,0.018009737133979797,0.014659685082733631,0.0881567969918251,0.12107718646687175,0.7161630392074585
87588.xlsx,0.006455162074416876,0.007239222060889006,0.0642598420381546,0.08508361805241363,0.870760977268219
43382.xlsx,0.014229177497327328,0.01581665687263012,0.08237963169813156,0.1257642909280298,0.6373530030250549
87579.xlsx,0.003235240001231432,0.009479513391852379,0.08029277622699738,0.09736279264612524,0.12316066026687622
42760.xlsx,0.01610705442726612,0.015165966004133224,0.08990000933408737,0.12315017663054009,0.7096548080444336
36284.xlsx,0.017693331465125084,0.0181391853839159,0.07979419082403183,0.13468179306764483,0.6586283445358276
