Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.016313446685671806,0.015616252087056637,0.08281166106462479,0.12496500344919227,0.6321715116500854
80458.xlsx,0.018188128247857094,0.01624351367354393,0.09349565207958221,0.127450043835002,0.7040066719055176
26323 (1).xlsx,0.020226389169692993,0.0037716825027018785,0.054246868938207626,0.061414025293102865,-0.29717350006103516
43823 (1).xlsx,0.014156467281281948,0.014225639402866364,0.05449977517127991,0.11927128490490226,0.14155590534210205
43976.xlsx,0.017007894814014435,0.01576005294919014,0.0798938125371933,0.12553904949930975,0.7211595773696899
42945.xlsx,0.013485599309206009,0.009101013652980328,0.0682959333062172,0.09539923297899375,0.7708377838134766
80543.xlsx,0.02030513435602188,0.017294643446803093,0.09336715191602707,0.1315091002433029,0.7145687341690063
86229.xlsx,0.031120579689741135,0.026895837858319283,0.12011958658695221,0.16399950566486254,0.7360610365867615
42148.xlsx,0.017772270366549492,0.017275337129831314,0.09301473945379257,0.13143567677701254,0.569749116897583
72122.xlsx,0.016000645235180855,0.0162326842546463,0.09264697879552841,0.12740755179598381,0.6353649497032166
80459.xlsx,0.012228347361087799,0.015360736288130283,0.0768917128443718,0.12393843749269345,0.652619481086731
85295.xlsx,0.008751200512051582,0.0122742410749197,0.06647340208292007,0.11078917399691948,0.37233126163482666
80134.xlsx,0.019694842398166656,0.019095836207270622,0.10355902463197708,0.13818768471636908,0.652959406375885
87587.xlsx,0.005423089489340782,0.008284161798655987,0.07493586093187332,0.09101737086213811,0.7839489579200745
37402.xlsx,0.01614750549197197,0.014993548393249512,0.07956064492464066,0.12244814573218131,0.7747992873191833
88842.xlsx,0.01691756770014763,0.0128695173189044,0.09163624048233032,0.11344389502703263,0.8262466192245483
87581.xlsx,0.005463273264467716,0.0065886820666491985,0.05874384567141533,0.08117069709352753,0.8219138383865356
43989.xlsx,0.02610919624567032,0.02306915819644928,0.1057029739022255,0.15188534556187203,0.774603009223938
40574.xlsx,0.012607809156179428,0.013599892146885395,0.08796699345111847,0.11661857547957527,0.6112356185913086
43821.xlsx,0.014291898347437382,0.01609928533434868,0.08706725388765335,0.12688295919605863,0.44557327032089233
42149.xlsx,0.01724800281226635,0.017811773344874382,0.08906437456607819,0.13346075582310474,0.7150741815567017
38764.xlsx,0.011812265031039715,0.009263759478926659,0.070475734770298,0.09624842585168164,0.5089240074157715
26323.xlsx,0.020226389169692993,0.0037716825027018785,0.054246868938207626,0.061414025293102865,-0.29717350006103516
40575.xlsx,0.013167737051844597,0.011047438718378544,0.07885108888149261,0.1051067967277975,0.6984760165214539
72022.xlsx,0.03147868067026138,0.026861555874347687,0.11348524689674377,0.16389495377938787,0.7479313611984253
43823.xlsx,0.014156467281281948,0.014225639402866364,0.05449977517127991,0.11927128490490226,0.14155590534210205
26898.xlsx,0.017187241464853287,0.014027409255504608,0.08579102158546448,0.11843736427118179,0.7284049987792969
87588.xlsx,0.006052399054169655,0.006726718973368406,0.06209033355116844,0.08201657743022692,0.8799105286598206
43382.xlsx,0.013749247416853905,0.015129461884498596,0.0802130401134491,0.1230018775649323,0.6531091332435608
87579.xlsx,0.0031383484601974487,0.008882333524525166,0.07739771902561188,0.09424613267675849,0.17839878797531128
42760.xlsx,0.015417368151247501,0.01452965009957552,0.08745097368955612,0.12053899825191645,0.7218368053436279
36284.xlsx,0.01718430407345295,0.017569106072187424,0.0776526927947998,0.1325485046018529,0.6693570613861084
