Station,Base_MSE,Adapted_MSE,Adapted_MAE,Adapted_RMSE,R2
85271.xlsx,0.0121938306838274,0.012084015645086765,0.06907548010349274,0.1099273198303623,0.7153705358505249
80458.xlsx,0.011831756681203842,0.010801972821354866,0.07332898676395416,0.10393253976188048,0.8031637668609619
26323 (1).xlsx,0.012748777866363525,0.004058946389704943,0.05820199474692345,0.06370986100836308,-0.39597058296203613
43823 (1).xlsx,0.014282159507274628,0.014447368681430817,0.055004674941301346,0.12019720746103388,0.12817567586898804
43976.xlsx,0.01314148772507906,0.012676343321800232,0.06565689295530319,0.11258926823547719,0.775719165802002
42945.xlsx,0.009974372573196888,0.007426741067320108,0.05818967521190643,0.08617854180316646,0.8129957318305969
80543.xlsx,0.014266740530729294,0.012590431608259678,0.07432525604963303,0.11220709250426052,0.7922071814537048
86229.xlsx,0.021570023149251938,0.01904434710741043,0.09585712105035782,0.1380012576298145,0.8131106495857239
42148.xlsx,0.012143414467573166,0.01208707969635725,0.07524216175079346,0.10994125566118139,0.698965311050415
72122.xlsx,0.011380073614418507,0.0118278032168746,0.0765651986002922,0.1087557042957959,0.7343118786811829
80459.xlsx,0.01127485278993845,0.013502043671905994,0.06797493249177933,0.11619829461702953,0.6946535110473633
85295.xlsx,0.007810617331415415,0.008346996270120144,0.04974060505628586,0.09136189725547594,0.5731590986251831
80134.xlsx,0.013057774864137173,0.01288942527025938,0.08189893513917923,0.11353160471982848,0.7657524347305298
87587.xlsx,0.003375240135937929,0.005247563123703003,0.06077229976654053,0.07244006573508201,0.8631435036659241
37402.xlsx,0.012488072738051414,0.01197789702564478,0.06531744450330734,0.10944357918875268,0.8200938701629639
88842.xlsx,0.01117678266018629,0.008978528901934624,0.0755385085940361,0.09475509960912196,0.8787794709205627
87581.xlsx,0.0038596594240516424,0.004492742940783501,0.04849985986948013,0.0670279265738058,0.8785651922225952
43989.xlsx,0.019653210416436195,0.017956651747226715,0.0872599259018898,0.13400243187056984,0.8245546817779541
40574.xlsx,0.009145635180175304,0.010296338237822056,0.07358819991350174,0.10147087383984656,0.7056705355644226
43821.xlsx,0.011528822593390942,0.012766587547957897,0.07502241432666779,0.11298932492920691,0.5603445768356323
42149.xlsx,0.013233416713774204,0.013688581064343452,0.07238151878118515,0.11699820966298353,0.7810307741165161
38764.xlsx,0.00825072918087244,0.0067474860697984695,0.05743316560983658,0.08214308290902204,0.64231276512146
26323.xlsx,0.012748777866363525,0.004058946389704943,0.05820199474692345,0.06370986100836308,-0.39597058296203613
40575.xlsx,0.009587614797055721,0.00861697643995285,0.066092848777771,0.09282767065887655,0.7648119926452637
72022.xlsx,0.022798851132392883,0.020024055615067482,0.09284093230962753,0.14150638012141883,0.8120944499969482
43823.xlsx,0.014282159507274628,0.014447368681430817,0.055004674941301346,0.12019720746103388,0.12817567586898804
26898.xlsx,0.012236694805324078,0.010252134874463081,0.06940415501594543,0.10125282650110604,0.8015009164810181
87588.xlsx,0.003674585372209549,0.004031565971672535,0.048858027905225754,0.06349461372173655,0.928026020526886
43382.xlsx,0.010778420604765415,0.011789676733314991,0.06793191283941269,0.10858027782850342,0.7296842932701111
87579.xlsx,0.0022473696153610945,0.0052335974760353565,0.05863996222615242,0.07234360701565382,0.5159008502960205
42760.xlsx,0.01118396408855915,0.010884099639952183,0.07173547148704529,0.10432688838430955,0.7916290760040283
36284.xlsx,0.014316716231405735,0.014888578094542027,0.06488896161317825,0.12201876123999139,0.7198033928871155
